Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Amount,Open,High,Low,Gross Margin,SG&A to Sales,Operating Margin,Pretax Margin,Net Margin,Free Cash Flow Margin,Capex To Sales,Return on Assets,Return on Equity ,Return on Common Equity,Return on Total Capital,Return on Invested Capital,Cash Flow Return on Invested Capital,Price/Sales,Price/Earnings,Price/Book Value,Price/Tangible Book Value,Price/Cash Flow,Price/Free Cash Flow,Dividend Yield (%),Enterprise Value/EBIT,Enterprise Value/EBITDA,Enterprise Value/Sales,Total Debt/Enterprise Value,Sales per Share,EBIT (Operating Income) per Share,EPS (recurring),EPS (basic),EPS (diluted),Dividends per Share,Dividend Payout Ratio (%),Book Value per Share_x,Tangible Book Value per Share_x,Cash Flow per Share,Free Cash Flow per Share,Diluted Shares Outstanding  (M),Basic Shares Outstanding  (M),Total Shares Outstanding  (M),Cash & ST Investments,Receivables,Inventories_x,Current Assets,Fixed Assets,Total Assets_x,Accrued Payroll,Accumulated Depreciation,Additional Paid-In Capital/Capital Surplus,Book Value per Share_y,Capital and Operating Lease Obligations,Cash & Short-Term Investments,Cash Only,Common Equity,Common Stock Par/Carry Value,Deferred Income,Deferred Tax Liabilities,Intangible Assets,Inventories_y,Long-Term Debt,Long-Term Debt excl Lease Obligations,Miscellaneous Current Assets,Miscellaneous Current Liabilities,"Net Property, Plant & Equipment",Other Appropriated Reserves,Other Assets,Other Current Assets,Other Current Liabilities,Other Liabilities,Other Liabilities (excl. Deferred Income),Other Long-Term Investments,"Property, Plant & Equipment - Gross",Provision for Risks & Charges,Retained Earnings,Short-Term Receivables,Tangible Book Value per Share_y,Total Assets_y,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Shareholders' Equity,Total Long-Term Investments ,Total Shareholders' Equity,Total Short Term Investments,Treasury Stock,Unrealized Gain/Loss Marketable Securities
7/02/2024,122.67,218374000,-1.63,-1.311343524,-1.311343728,112.04,26787938580,121.13,123.41,121.03,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
7/01/2024,124.3,284885500,0.76,0.615185365,0.615190191,111.96,35411267650,123.47,124.84,118.83,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/28/2024,123.54,315516720,-0.45,-0.362932495,-0.362933902,111.88,38978935589,124.58,127.71,122.75,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/27/2024,123.99,252571700,-2.41,-1.90664557,-1.906647951,111.8,31316365083,124.1,126.41,122.92,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/26/2024,126.4,362975900,0.31,0.245856135,0.245860264,111.72,45880153760,126.13,128.12,122.6,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/25/2024,126.09,425787500,7.98,6.756413513,6.756409905,111.64,53687545875,121.2,126.5,119.32,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/24/2024,118.11,476060900,-8.46,-6.684048353,-6.684045159,111.56,56227552899,123.24,124.46,118.04,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/21/2024,126.57,655484700,-4.21,-3.219146659,-3.219145318,111.48,82964698479,127.12,130.63,124.3,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/20/2024,130.78,517768380,-4.8,-3.540345184,-3.540351928,111.4,67713748736,139.8,140.76,129.52,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/18/2024,135.58,294335100,4.6,3.511986563,3.511995452,111.32,39905952858,131.14,136.33,130.69,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/17/2024,130.98,288504380,-0.9,-0.682438581,-0.682450226,111.24,37788303692,132.99,133.73,129.58,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/14/2024,131.88,309320380,2.27,1.75140807,1.751410726,111.16,40793171714,129.96,132.84,128.32,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
06/13/2024,129.61,260704500,4.41,3.522364217,3.522368986,111.08,33789910245,129.39,129.8,127.16,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/12/2024,125.2,299595000,4.29,3.548093623,3.548087893,111,37509294000,123.06,126.88,122.57,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/11/2024,120.91,222551200,-0.88,-0.722555218,-0.714337588,110.92,26908665592,121.77,122.87,118.74,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/10/2024,121.79,314162700,0.902,0.746145192,0.746143557,110.84,38261875233,120.37,123.1,117.01,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/07/2024,120.888,412385780,-0.11,-0.090910594,-0.090910174,110.76,49852492173,119.77,121.69171,118.021996,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/06/2024,120.998,664696200,-1.442,-1.177719699,-1.177722298,110.68,80426910808,124.048,125.587,118.32,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/05/2024,122.44,528401800,6.002996,5.155574082,5.155576446,110.6,64697516392,118.370995,122.4495,117.46801,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/04/2024,116.437004,403324000,1.437004,1.249568696,1.249575346,110.52,46961838201,115.716,116.6,114.045,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
6/03/2024,115,438391800,5.367004,4.89542765,4.895423735,110.44,50415057000,113.620995,115,112.003006,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/31/2024,109.632996,613262440,-0.867004,-0.784619005,-0.784622327,110.36,67233798631,112.52,112.717,106.94,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/30/2024,110.5,487350300,-4.325005,-3.76660554,-3.766602475,110.28,53852208150,114.65,115.81915,109.663,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/29/2024,114.825005,557441940,0.924005,0.811235195,0.811239689,110.2,64008273548,113.05,115.492004,110.901,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/28/2024,113.901,652727940,7.432006,6.980441649,6.980435935,110.12,74346365094,110.243996,114.939,109.882996,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/24/2024,106.468994,429493660,2.669994,2.572273336,2.572270883,110.04,45727757910,104.449,106.475,103,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/23/2024,103.799,835065250,8.848995,9.31963616,9.319638363,109.96,86678937885,102.02801,106.32,101.520004,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/22/2024,94.950005,548648000,-0.435995,-0.457084897,-0.457084587,109.88,52094130343,95.45901,96.020004,93.249,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/21/2024,95.386,328946500,0.606,0.639375396,0.639374893,109.8,31376890849,93.599,95.4,93.18,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/20/2024,94.78,318764470,2.301,2.488132441,2.488139492,109.72,30212496467,93.75,95.200005,93.44,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/17/2024,92.479,359691000,-1.88,-1.992390763,-1.992397679,109.64,33263863989,94.369,94.740005,91.806,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
05/16/2024,94.359,323951800,-0.271,-0.286378527,-0.286373744,109.56,30567767896,94.909996,95.81899,94.103004,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
